Calendar Year,Property Name,Primary Property Type - Self Selected,Site Energy Use (kBtu),Data Center - IT Source Energy (kBtu),Electricity Use - Grid Purchase (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Data Center - Gross Floor Area (ft²),Largest Property Use Type - Gross Floor Area (ft²),Site EUI (kBtu/ft²)
2024,DOC_1164_Rikers Island AMKC: Modules VV/,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,8000,Not Available
2024,DOC_1165_Rikers Island AMKC: Modules WW & XX/,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,20000,Not Available
2024,DOC_1166_Rikers Island AMKC: Pantry Buildings 1&2,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,10000,Not Available
2024,DOC_1167_Rikers Island AMKC: Pantry Buildings 3&4,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,10000,Not Available
2024,DOC_1168_Rikers Island AMKC: Pantry Buildings 5,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,10000,Not Available
2024,DOC_1169_Rikers Island AMKC: Visit House,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,2600,Not Available
2024,DOC_1170_Rikers Island Chapel Command Center,Other,Not Available,Not Available,Not Available,Not Available,Not Available,3100,Not Available
2024,DOC_1171_Rikers Island DOI/IG,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,3200,Not Available
2024,"DOC_1172_Rikers Island EMTC: HIIP 3,4,5,6 & Admin",Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,1800,Not Available
2024,DOC_1173_Rikers Island EMTC: Locker Room,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,15000,Not Available
2024,DOC_1174_Rikers Island EMTC: Sprung 1,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,10000,Not Available
2024,DOC_1175_Rikers Island SOD Visits / NSD / Law library,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,3200,Not Available
2024,DOC_1176_Rikers Island West Facility: Kitchen,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,4000,Not Available
2024,DOC_11772_Rikers Island Welding Shop,Vehicle Repair Services,Not Available,Not Available,Not Available,Not Available,Not Available,8418,Not Available
2024,DOC_11773_Rikers Island Plumbing Shop,Vehicle Repair Services,Not Available,Not Available,Not Available,Not Available,Not Available,8418,Not Available
2024,DOC_1179_Rikers Island ASRS Locker Room,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,8000,Not Available
2024,DOC_1180_Rikers Island Compost Facility,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,9000,Not Available
2024,DOC_1181_Rikers Island DCJC / OT CTRL,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,4800,Not Available
2024,DOC_1182_Rikers Island DIV 1 & 2 / OPC,Other - Lodging/Residential,Not Available,Not Available,Not Available,Not Available,Not Available,2400,Not Available
2024,DOC_1183_Rikers Island Division 1 Storehouse,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Not Available,Not Available,30000,Not Available
2024,DOC_1184_Rikers Island GMDC: East Sprungs & WS,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,33000,Not Available
2024,DOC_1185_Rikers Island GMDC: Servery & MOD 3,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,1600,Not Available
2024,DOC_1186_Rikers Island GMDC: West Sprungs,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,30000,Not Available
2024,DOC_1187_Rikers Island JATC: Equipment Room A,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,2500,Not Available
2024,DOC_1188_Rikers Island JATC: Equipment Room B,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,2500,Not Available
2024,DOC_1189_Rikers Island JATC: Equipment Room C,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,2500,Not Available
2024,DOC_1190_Rikers Island NIC: Aids Module,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,6000,Not Available
2024,DOC_1191_Rikers Island NIC: Kitchen / Elevator,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,8000,Not Available
2024,DOC_1192_Rikers Island OBCC: 300 Bed Annex,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,120000,Not Available
2024,DOC_1193_Rikers Island OBCC: CPSU 500 Bed Annex,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,120000,Not Available
2024,DOC_1194_Rikers Island OBCC: Kitchen / Locker Room,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,7000,Not Available
2024,DOC_1195_Rikers Island OBCC: Main Building,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,461047,Not Available
2024,DOC_1196_Rikers Island Powerhouse,Energy/Power Station,Not Available,Not Available,Not Available,Not Available,Not Available,36450,Not Available
2024,DOC_1197_Rikers Island RMSC: Dorms 17-20,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,32000,Not Available
2024,DOC_1198_Rikers Island Telecom / SOD / COD,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,16000,Not Available
2024,"DOC_1199_Rikers Island GMDC: MODS 14,15,16,LL,N,QQ,RR",Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,70980,Not Available
2024,"DOC_1200_Rikers Island GMDC: GMDC MODS 4,5,8,9,10,11,12,13",Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,92000,Not Available
2024,DOC_1201_Rikers Island RMSC: Building 5,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,9000,Not Available
2024,DOC_1202_Rikers Island AMKC: AMKC Detention Facility,Prison/Incarceration,25230210.9,Not Available,2304907.6,1482.93,Not Available,963830,26.2
2024,DOC_1203_Rikers Island EMTC: EMTC Detention Facility,Prison/Incarceration,3775089.8,Not Available,3775089.8,434.47,Not Available,484407,7.8
2024,DOC_1204_Rikers Island GMDC: GMDC Detention Facility,Prison/Incarceration,3984190.8,Not Available,3984190.8,458.53,Not Available,533491,7.5
2024,DOC_1205_Rikers Island GRVC Detention Facility,Prison/Incarceration,8684382.9,Not Available,8684382.9,999.46,Not Available,458000,19
2024,DOC_1206_Rikers Island RMSC: RMSC Detention Facility,Prison/Incarceration,6034929.2,Not Available,6034929.2,694.54,Not Available,291000,20.7
2024,DOC_1207_Rikers Island RNDC: RNDC Detention Facility,Prison/Incarceration,7315774.5,Not Available,7315774.5,841.95,Not Available,557200,13.1
2024,DOC_1208_Rikers Island West Facility: WF Detention Facility,Prison/Incarceration,12610215.2,Not Available,12610215.2,1451.28,Not Available,94914,132.9
2024,DOC_1209_Rikers Island Bridge Abutment Checkpoint,Other - Lodging/Residential,334777.1,Not Available,334777.1,38.53,Not Available,600,558
2024,DOC_6244_Rikers Island North Pumping Station,Other - Utility,Not Available,Not Available,Not Available,Not Available,Not Available,500,Not Available
2024,DOC_9200_Rikers Island JATC: JATC Detention Facility,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,642800,Not Available
2024,DOC_9201_Rikers Island NIC: North Infirmary Command,Prison/Incarceration,Not Available,Not Available,Not Available,Not Available,Not Available,66800,Not Available
2024,DOC_9202_Rikers Island Bakery,Food Service,1563327457,Not Available,Not Available,83035.33,Not Available,111450,14027.2
2024,DOC_9203_Rikers Island Transportation Garage,Vehicle Repair Services,22202244.3,Not Available,22202244.3,2555.2,Not Available,73895,300.5
2024,DOC_9204_Rikers Island New Central Warehouse,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Not Available,Not Available,28838,Not Available
2024,DOC_9205_Rikers Island Telecommunications Bldg,Other,Not Available,Not Available,Not Available,Not Available,Not Available,8392,Not Available
2024,DOC_9206_Rikers Island Laundry Facility,"Personal Services (Health/Beauty, Dry Cleaning, etc.)",Not Available,Not Available,Not Available,Not Available,Not Available,19350,Not Available
2024,DOC_9207_Rikers Island Firehouse,Other,Not Available,Not Available,Not Available,Not Available,Not Available,2659,Not Available
2024,Benchmarking Group - 213,Museum,80616392.7,Not Available,39486102.1,6741.27,Not Available,592189,136.1
2024,CIG > QT_4775_Flushing Meadows: Queens Theatre in the Park,Performing Arts,1387374.9,Not Available,Not Available,73.69,Not Available,30538,45.4
2024,DPR_10444_Olmsted Center: FMCP Garage,Vehicle Repair Services,60097,Not Available,Not Available,3.19,Not Available,8627.2,7
2024,DPR_10942_Flushing Meadows: Allied Building I,Vehicle Repair Services,Not Available,Not Available,Not Available,Not Available,Not Available,19835,Not Available
2024,DPR_10943_Flushing Meadows: Allied Building II,Vehicle Repair Services,Not Available,Not Available,Not Available,Not Available,Not Available,18541,Not Available
2024,DPR_3783_FMCP-Terrace On The Park-Building,Other,3430,Not Available,Not Available,0.18,Not Available,36549,0.1
2024,DPR_3786_Flushing Meadows: FMCP Aquatic Center,Other - Recreation,23370618.3,Not Available,9190016.2,1810.85,Not Available,110000,212.5
2024,DPR_3788_Flushing Meadows: Queens Zoo Concession and Admin Bldgs,Other - Recreation,209613,Not Available,Not Available,11.13,Not Available,6198,33.8
2024,DPR_3789_FMCP-Playground For All Children Field House,Other - Recreation,55953.5,Not Available,55953.5,6.44,Not Available,2604,21.5
2024,DPR_3790_FMCP Children's Farm,Community Center and Social Meeting Hall,127381,Not Available,Not Available,6.77,Not Available,2800,45.5
2024,DPR_3832_GCP Ext-World's Fair Marina-Restaurant,Community Center and Social Meeting Hall,5589855.2,Not Available,5517439.2,638.83,Not Available,9446,591.8
2024,DPR_6304_Flushing Meadows Corona Park Irrigation,Other - Recreation,1154,Not Available,1154,0.13,Not Available,442,2.6
2024,DPR_9925_FMCP Passerelle Building,Other - Recreation,2743088.3,Not Available,Not Available,145.7,Not Available,34504.6,79.5
2024,CIG > NYHS_4692_New York Hall of Science,Museum,14909544.1,Not Available,9199461.1,1362.03,Not Available,172000,86.7
2024,CIG > QM_3823_Queens Museum of Art,Museum,13668852.6,Not Available,4856620.4,1039.29,Not Available,110000,124.3
2024,DPR_3750_Al Oerter Recreation Center,Fitness Center/Health Club/Gym,5262284.1,Not Available,2646952.3,443.54,Not Available,39000,134.9
2024,DPR_3819_FMCP-Olmsted Center-Main Building,Office,10906786.8,Not Available,5698145.5,932.44,Not Available,92170.7,118.3
2024,Benchmarking Group - 22,Vehicle Repair Services,17266776.3,Not Available,3687629.3,1427.23,Not Available,154532,111.7
2024,"DSNY_8477_BX 9, 10, 11 District Garages: Bronx 9/10 Sanitation Garage",Vehicle Repair Services,13211691.5,Not Available,Not Available,980.35,Not Available,115900,114
2024,"DSNY_8478_BX 9, 10, 11 District Garages: Bronx 11 Sanitation Garage",Vehicle Repair Services,4055084.8,Not Available,3687629.3,446.88,Not Available,38632,105
2024,Benchmarking Group - 23,Hospital (General Medical & Surgical),346719143.3,Not Available,145143081.4,27496.74,Not Available,1338850,209.5
2024,H+H_10409_Jacobi Medical Center: Conference Center,Other,Not Available,Not Available,Not Available,Not Available,Not Available,211550,Not Available
2024,H+H_10412_Jacobi Medical Center: New Jacobi Building,Hospital (General Medical & Surgical),Not Available,Not Available,Not Available,Not Available,Not Available,387000,Not Available
2024,H+H_10413_Jacobi Medical Center: Old Store House,Other,Not Available,Not Available,Not Available,Not Available,Not Available,50059,Not Available
2024,H+H_10414_Jacobi Medical Center: Ambulatory Care,Hospital (General Medical & Surgical),Not Available,Not Available,Not Available,Not Available,Not Available,180000,Not Available
2024,H+H_14319_Rotunda,Other,Not Available,Not Available,Not Available,Not Available,Not Available,8000,Not Available
2024,H+H_4295_Jacobi Medical Center: Jacobi Building,Hospital (General Medical & Surgical),293010897.6,Not Available,92458120.8,21379,Not Available,716550,408.9
2024,H+H_4296_Jacobi Medical Center: Jacobi Medical Center Staff Residence,Hospital (General Medical & Surgical),51519704.8,Not Available,51519704.8,5929.27,Not Available,55300,931.6
2024,NYPD_4491_49th Precinct,Police Station,2188540.8,Not Available,1165255.9,188.46,Not Available,31070,70.4
2024,Benchmarking Group - 24,K-12 School,2322858.5,Not Available,2322858.5,267.33,Not Available,112110,20.7
2024,"DOE_7700_X121, X921 Campus: X121",K-12 School,2311368.4,Not Available,2311368.4,266.01,Not Available,111700,20.7
2024,DPR_5751_Allerton Playground Comfort Station,Other - Recreation,11490.1,Not Available,11490.1,1.32,Not Available,410,28
2024,Benchmarking Group - 25,K-12 School,3179964.7,Not Available,1756166.8,307.71,Not Available,60080,52.9
2024,DOE_7747_X175 TCU,K-12 School,3179354.5,Not Available,1755556.6,307.64,Not Available,59460,53.5
2024,DPR_9491_Ambrosini Playground,Other,610.2,Not Available,610.2,0.07,Not Available,620,1
2024,Benchmarking Group - 26,Other,12225165.1,Not Available,7525008.9,1190.91,Not Available,230950,52.9
2024,DPR_3630_Bartow Pell Mansion Museum,Museum,933287.3,Not Available,132543.7,74.67,Not Available,23928,39
2024,DPR_3640_City Island Sewage Testing Plant (Large Bldg),Other - Utility,1297582,Not Available,164723,79.13,Not Available,6100,212.7
2024,DPR_3641_City Island Sewage Testing Plant (Small Bldg),Other,Not Available,Not Available,Not Available,Not Available,Not Available,3700,Not Available
2024,DPR_3658_Orchard Beach (North End) Comfort Station,Other - Recreation,5590.7,Not Available,5590.7,0.64,Not Available,2431,2.3
2024,DPR_3660_Orchard Beach Administration Building,Office,1939154.8,Not Available,1617108.3,210.01,Not Available,50694,38.3
2024,NYPD_11604_Rodman's Neck Training Campus: Bomb Squad Building,Other - Public Services,Not Available,Not Available,Not Available,Not Available,Not Available,7987,Not Available
2024,NYPD_4175_Rodman's Neck: NYPD Firearms & Tactics Range,Other,8049550.3,Not Available,5605043.2,826.46,Not Available,136110,59.1
2024,Benchmarking Group - 27,Other - Entertainment/Public Assembly,2508100.7,Not Available,1156623.7,204.9,Not Available,81411,30.8
2024,CIG > WH_741_Wave Hill: Ecology Building,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,9724,Not Available
2024,CIG > WH_742_Wave Hill: Glyndor House,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,14362,Not Available
2024,CIG > WH_743_Wave Hill: Greenhouse,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,6500,Not Available
2024,CIG > WH_744_Wave Hill: Perkins Visitors Center,Other - Entertainment/Public Assembly,Not Available,Not Available,Not Available,Not Available,Not Available,7800,Not Available
2024,CIG > WH_3682_Wave Hill: Wave Hill House,Other - Entertainment/Public Assembly,2508100.7,Not Available,1156623.7,204.9,Not Available,43025,58.3
2024,Benchmarking Group - 29,Courthouse,48812939.7,Not Available,19417839.2,3822,Not Available,585000,76.9
2024,DCAS_1037_Brooklyn Borough Hall,Office,1495336.5,Not Available,1495336.5,172.09,Not Available,50000,29.9
2024,DCAS_1039_Brooklyn Supreme Court,Courthouse,47317603.2,Not Available,17922502.7,3649.91,Not Available,585000,80.9
2024,Benchmarking Group - 3,College/University,62951924.3,Not Available,58382889.2,7010.65,Not Available,1221878,51.5
2024,FIT_12032_Conference Center (East Courtyard Building),College/University,Not Available,Not Available,Not Available,Not Available,Not Available,23441,Not Available
2024,FIT_12033_Dining Hall & Bookstore (West Courtyard Building),College/University,Not Available,Not Available,Not Available,Not Available,Not Available,20369,Not Available
2024,FIT_1291_Dubinsky Student Center (A Building),College/University,9672962.5,Not Available,8778271.5,1057.81,Not Available,230044,42
